"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency","State"
"2200",29,"MS","UNIVERSITY OF MISSISSIPPI MEDICAL CENTER",11,"Mississippi"
"2201",29,"MS","NORTH MISSISSIPPI MEDICAL CENTER, INC",9,"Mississippi"
"2202",29,"MS","MISSISSIPPI BAPTIST MEDICAL CENTER",8,"Mississippi"
"2203",29,"MS","WESLEY PHYSICIAN SERVICES, LLC",6,"Mississippi"
"2204",29,"MS","ST. DOMINIC HOSPITAL MEDICINE, LLC",5,"Mississippi"
"2205",29,"MT","BILLINGS CLINIC",9,"Montana"
"2206",29,"MT","BENEFIS HEALTH SYSTEM INC",5,"Montana"
"2207",29,"MT","CENTRAL MONTANA MEDICAL CENTER",3,"Montana"
"2208",29,"MT","NORTHEAST MONTANA HEALTH SERVICES, INC",3,"Montana"
"2209",29,"MT","ST. VINCENT HEALTHCARE",2,"Montana"
"2210",29,"NC","VIDANT MEDICAL GROUP, LLC",21,"North Carolina"
"2211",29,"NC","CAROLINAS PHYSICIANS NETWORK, INC",17,"North Carolina"
"2212",29,"NC","COMPREHAB, LLC",16,"North Carolina"
"2213",29,"NC","BROAD RIVER REHABILITATION, LLC",9,"North Carolina"
"2214",29,"NC","NORTH CAROLINA STATE UNIVERSITY",8,"North Carolina"
"2215",29,"ND","SANFORD CLINIC NORTH",23,"North Dakota"
"2216",29,"ND","SANFORD BISMARCK",15,"North Dakota"
"2217",29,"ND","ALTRU HEALTH SYSTEM",14,"North Dakota"
"2218",29,"ND","TRINITY HEALTH",12,"North Dakota"
"2219",29,"ND","INNOVIS HEALTH, LLC",6,"North Dakota"
"2220",29,"NE","ALEGENT CREIGHTON CLINIC",21,"Nebraska"
"2221",29,"NE","UNMC PHYSICIANS",18,"Nebraska"
"2222",29,"NE","NORTH PLATTE, NEBRASKA HOSPITAL CORPORATION",10,"Nebraska"
"2223",29,"NE","THE PHYSICIAN NETWORK",10,"Nebraska"
"2224",29,"NE","NEBRASKA PEDIATRIC PRACTICE, INC",9,"Nebraska"
"2225",29,"NH","MARY HITCHCOCK MEMORIAL HOSPITAL",11,"New Hampshire"
"2226",29,"NH","CATHOLIC MEDICAL CENTER PHYSICIAN PRACTICE ASSOCIATES",6,"New Hampshire"
"2227",29,"NH","LRGHEALTHCARE",6,"New Hampshire"
"2228",29,"NH","CONCORD HOSPITAL",5,"New Hampshire"
"2229",29,"NH","WENTWORTH-DOUGLASS PHYSICIAN CORPORATION",5,"New Hampshire"
"2230",29,"NJ","QUEST DIAGNOSTICS INCORPORATED",24,"New Jersey"
"2231",29,"NJ","TENDER TOUCH REHAB SERVICES LLC",22,"New Jersey"
"2232",29,"NJ","RUTGERS,THE STATE UNIVERSITY OF NEW JERSEY",14,"New Jersey"
"2233",29,"NJ","ATLANTICARE REGIONAL MEDICAL CENTER",8,"New Jersey"
"2234",29,"NJ","SAINT PETER'S UNIVERSITY HOSPITAL, INC",8,"New Jersey"
"2235",29,"NM","PRESBYTERIAN HEALTHCARE SERVICES",30,"New Mexico"
"2236",29,"NM","PRESBYTERIAN HEALTH CARE SERVICES",9,"New Mexico"
"2237",29,"NM","CARE DENTAL HOBBS LLC",3,"New Mexico"
"2238",29,"NM","FAMILIA DENTAL ROS LLC",3,"New Mexico"
"2239",29,"NM","LAS CRUCES PHYSICIAN PRACTICES, LLC",3,"New Mexico"
"2240",29,"NV","REHAB SERVICES AND RIS LLC",6,"Nevada"
"2241",29,"NV","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAS VEGAS,LLC",3,"Nevada"
"2242",29,"NV","JOINT VENTURES, LLC",3,"Nevada"
"2243",29,"NV","PLATINUM HOSPITALISTS, LLP",3,"Nevada"
"2244",29,"NV","STARK MEDICINE MCKAY KHURANA JEIDER PLLC",3,"Nevada"
"2245",29,"NY","GRANDISON MANAGEMENT",141,"New York"
"2246",29,"NY","GRANDISON MANAGEMENT, INC",101,"New York"
"2247",29,"NY","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI",94,"New York"
"2248",29,"NY","MONTEFIORE MEDICAL CENTER",86,"New York"
"2249",29,"NY","NORTHWELL HEALTH",66,"New York"
"2250",29,"OH","HEALTH CAROUSEL, LLC",73,"Ohio"
"2251",29,"OH","UNIVERSITY HOSPITALS MEDICAL GROUP, INC",30,"Ohio"
"2252",29,"OH","CLEVELAND CLINIC",24,"Ohio"
"2253",29,"OH","CLEVELAND CLINIC FOUNDATION",19,"Ohio"
"2254",29,"OH","METROHEALTH MEDICAL CENTER",15,"Ohio"
"2255",29,"OK","COMANCHE COUNTY HOSPITAL AUTHORITY",26,"Oklahoma"
"2256",29,"OK","SAINT FRANCIS HEALTH SYSTEM",17,"Oklahoma"
"2257",29,"OK","INTEGRIS HEALTH, INC",11,"Oklahoma"
"2258",29,"OK","TULSA HOSPITALISTS, INC",8,"Oklahoma"
"2259",29,"OK","MERCY CLINIC OKLAHOMA COMMUNITIES, INC",7,"Oklahoma"
"2260",29,"OR","OREGON HEALTH SCIENCE UNIVERSITY",32,"Oregon"
"2261",29,"OR","ASANTE PHYSICIAN PARTNERS",20,"Oregon"
"2262",29,"OR","REHAB SPECIALISTS CALIFORNIA, LLC",15,"Oregon"
"2263",29,"OR","PROVIDENCE HEALTH SERVICES OREGON",10,"Oregon"
"2264",29,"OR","SALEM HEALTH",9,"Oregon"
"2265",29,"PA","UHCP D/B/A UPMC MEDICAL EDUCATION",90,"Pennsylvania"
"2266",29,"PA","GEISINGER CLINIC",38,"Pennsylvania"
"2267",29,"PA","RITE AID",36,"Pennsylvania"
"2268",29,"PA","EBS HEALTHCARE, INC",33,"Pennsylvania"
"2269",29,"PA","ALBERT EINSTEIN MEDICAL CENTER",26,"Pennsylvania"
"2270",29,"RI","CVS RX SERVICES, INC",33,"Rhode Island"
"2271",29,"RI","LIFESPAN PHYSICIAN GROUP INC",12,"Rhode Island"
"2272",29,"RI","AFFINITY PHYSICIANS, LLC",9,"Rhode Island"
"2273",29,"RI","BROWN MEDICINE",9,"Rhode Island"
"2274",29,"RI","BROWN NEUROLOGY",5,"Rhode Island"
"2275",29,"SC","MEDICAL UNIVERSITY OF SOUTH CAROLINA AND AFFILIATES",24,"South Carolina"
"2276",29,"SC","CONWAY HOSPITAL, INC",8,"South Carolina"
"2277",29,"SC","PRISMA HEALTH UPSTATE",8,"South Carolina"
"2278",29,"SC","SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT, INC",8,"South Carolina"
"2279",29,"SC","ANMED HEALTH",4,"South Carolina"
"2280",29,"SD","SANFORD CLINIC",28,"South Dakota"
"2281",29,"SD","AVERA MCKENNAN",19,"South Dakota"
"2282",29,"SD","SANFORD HEALTH",18,"South Dakota"
"2283",29,"SD","EVIDENCE BASED ORIENTAL MEDICINE, LLC",2,"South Dakota"
"2284",29,"SD","MONUMENT HEALTH RAPID CITY HOSPITAL, INC",2,"South Dakota"
"2285",29,"TN","THE UNIVERSITY OF TENNESSEE HEALTH SCIENCE CENTER",17,"Tennessee"
"2286",29,"TN","VANDERBILT UNIVERSITY MEDICAL CENTER",15,"Tennessee"
"2287",29,"TN","APP OF TENNESSEE HM, PLLC",11,"Tennessee"
"2288",29,"TN","UT REGIONAL ONE PHYSICIANS, INC",11,"Tennessee"
"2289",29,"TN","CHATTANOOGA HAMILTON COUNTY HOSPITAL AUTHORITY",9,"Tennessee"
"2290",29,"TX","APOGEE MEDICAL GROUP, NEW YORK, PC",24,"Texas"
"2291",29,"TX","APOGEE MEDICAL GROUP, OHIO, INC",22,"Texas"
"2292",29,"TX","RELIANT PRO REHAB, LLC",20,"Texas"
"2293",29,"TX","ADVANCED HOMECARE MANAGEMENT",19,"Texas"
"2294",29,"TX","APOGEE MEDICAL GROUP, DELAWARE, INC",18,"Texas"
"2295",29,"UT","ARUP LABORATORIES",52,"Utah"
"2296",29,"UT","IHC HEALTH SERVICES, INC",4,"Utah"
"2297",29,"UT","UNIVERSITY OF UTAH",2,"Utah"
"2298",29,"UT","CENTRAL VALLEY MEDICAL CENTER",1,"Utah"
"2299",29,"UT","MOUNTAINSTAR CARDIOLOGY ST. MARKS, LLC",1,"Utah"
"2300",29,"VA","COMTRIX SOLUTIONS, INC",35,"Virginia"
"2301",29,"VA","UNIVERSITY OF VIRGINIA",16,"Virginia"
"2302",29,"VA","UNIVERSITY OF VIRGINIA HEALTH SERVICES FOUNDATION",16,"Virginia"
"2303",29,"VA","THE UNIVERSITY OF VIRGINIA",10,"Virginia"
"2304",29,"VA","INOVA HEALTH CARE SERVICES",8,"Virginia"
"2305",29,"VT","UNIVERSITY OF VERMONT HEALTH NETWORK MEDICAL GROUP, INC",20,"Vermont"
"2306",29,"VT","NORTHWESTERN MEDICAL CENTER, INC",4,"Vermont"
"2307",29,"VT","BRATTLEBORO DENTAL CARE LLC",2,"Vermont"
"2308",29,"VT","THE RICHFORD HEALTH CENTER INC",2,"Vermont"
"2309",29,"VT","UNIVERSITY OF VERMONT MEDICAL GROUP, INC",2,"Vermont"
"2310",29,"WA","HOSPITALIST MEDICINE PHYSICIANS OF TEXAS, PLLC",44,"Washington"
"2311",29,"WA","MEDICAL MANAGEMENT INTERNATIONAL, INC",34,"Washington"
"2312",29,"WA","PEACEHEALTH",30,"Washington"
"2313",29,"WA","PROVIDENCE HEALTH SERVICES WASHINGTON",22,"Washington"
"2314",29,"WA","SOUTH SOUND INPATIENT PHYSICIANS, PLLC",20,"Washington"
"2315",29,"WI","MARSHFIELD CLINIC",63,"Wisconsin"
"2316",29,"WI","AURORA MEDICAL GROUP, INC",40,"Wisconsin"
"2317",29,"WI","MEDICAL COLLEGE OF WISCONSIN AFFILIATED HOSPITALS, INC",17,"Wisconsin"
"2318",29,"WI","PREVEA CLINIC, INC",11,"Wisconsin"
"2319",29,"WI","ASCENSION MEDICAL GROUP NORTHERN WISCONSIN, INC",8,"Wisconsin"
"2320",29,"WV","MARSHALL UNIVERSITY",16,"West Virginia"
"2321",29,"WV","WEST VIRGINIA UNIVERSITY",11,"West Virginia"
"2322",29,"WV","CHARLESTON AREA MEDICAL CENTER, INC",10,"West Virginia"
"2323",29,"WV","UNIVERSITY PHYSICIANS SURGEONS, INC",10,"West Virginia"
"2324",29,"WV","BLUEFIELD CLINIC COMPANY, LLC",7,"West Virginia"
"2325",29,"WY","CASPER CARDIOLOGY, LLC",3,"Wyoming"
"2326",29,"WY","WYOMING HEALTH MEDICAL GROUP, LLC",3,"Wyoming"
"2327",29,"WY","CAMPBELL COUNTY HEALTH",2,"Wyoming"
"2328",29,"WY","MEMORIAL HOSPITAL OF CARBON COUNTY",2,"Wyoming"
"2329",29,"WY","WYOMING MEDICAL CENTER INC",2,"Wyoming"
"2330",31,"CA","STEVEN J. HARRIS, MD PC",2,"California"
"2331",31,"CA","VNA HEALTH CARE, LLC",2,"California"
"2332",31,"CA","THE LEARNING GROVE",1,"California"
"2333",31,"MA","CARING HEALTH CENTER, INC",1,"Massachusetts"
"2334",31,"NJ","PRIME HEALTHCARE SERVICES INC",1,"New Jersey"
"2335",31,"NY","A TO PHYSICAL THERAPY P.C",1,"New York"
"2336",31,"NY","MANHATTAN BEHAVIORAL MEDICINE PLLC",1,"New York"
"2337",31,"NY","NATIONAL VIP CENTERS MANAGEMENT LLC",1,"New York"
"2338",31,"OK","OKLAHOMA STATE UNIVERSITY",1,"Oklahoma"
"2339",31,"PA","CHILDREN'S CRISIS TREATMENT CENTER INC",2,"Pennsylvania"
"2340",33,"CA","FACEBOOK INC",2,"California"
"2341",33,"CA","FACEBOOK, INC",1,"California"
"2342",33,"CA","IMMIDEE+INC",1,"California"
"2343",33,"CT","POINT72, L.P",1,"Connecticut"
"2344",33,"IL","MIDDLEWESTBIKES INC",1,"Illinois"
"2345",33,"MO","REGENCY ENTERPRISES SERVICES, LLC",2,"Missouri"
"2346",33,"NM","ANGEL FIRE RESORT OPERATIONS, LLC",1,"New Mexico"
"2347",33,"NY","MINTZ GROUP, LLC",1,"New York"
"2348",33,"OH","COUNTY OF HAMILTON",1,"Ohio"
"2349",33,"TN","OFFICE OF THE ATTORNEY GENERAL REPORTER",1,"Tennessee"
"2350",35,"AL","DAMAN INTERNATIONAL CONSULTING",1,"Alabama"
"2351",35,"CA","ALEXANDER'S STEAKHOUSE, INC",2,"California"
"2352",35,"CA","HEY LADIES, LLC",2,"California"
"2353",35,"CA","KOJIN SF, LLC",2,"California"
"2354",35,"CA","ACQUERELLO INC",1,"California"
"2355",35,"CA","ATELIER 2 RESTAURANT, LLC",1,"California"
"2356",35,"CO","ASPEN SKIING COMPANY",1,"Colorado"
"2357",35,"CT","BRIDGEWATER ASSOCIATES, LP",1,"Connecticut"
"2358",35,"CT","FLINDERS LANE CT LLC",1,"Connecticut"
"2359",35,"DC","AGORA, INC",2,"District of Columbia"
"2360",35,"DC","RASIKA LLC",1,"District of Columbia"
"2361",35,"DC","RUDRAAKSH LLC",1,"District of Columbia"
"2362",35,"FL","KIMCHI MART INC",3,"Florida"
"2363",35,"FL","MDM BRICKELL HOTEL GROUP LTD",2,"Florida"
"2364",35,"FL","LHO LLC",1,"Florida"
"2365",35,"FL","SETAI HOTEL ACQUISITION LLC",1,"Florida"
"2366",35,"GA","LIZZAT LLC",2,"Georgia"
"2367",35,"IL","FRONTERA GRILL, INC",2,"Illinois"
"2368",35,"IN","BAJU ENTERPRISE, LLC",1,"Indiana"
"2369",35,"KY","COLUMBIA SUSSEX MANAGEMENT, LLC",1,"Kentucky"
"2370",35,"MA","SAI RESTAURANT INC",1,"Massachusetts"
"2371",35,"MD","PASSAGE TO INDIA, INC",1,"Maryland"
"2372",35,"ME","PRIMO RESTAURANT LTD",1,"Maine"
"2373",35,"NJ","M&M ENTERPRISES, LTD",1,"New Jersey"
"2374",35,"NV","DONER KEBAB EXPRESS LLC",1,"Nevada"
"2375",35,"NY","103W77 PARTNERS, LLC",1,"New York"
"2376",35,"NY","ART FOOD LLC",1,"New York"
"2377",35,"NY","JUNG SIK DANG CORP",1,"New York"
"2378",35,"TX","AIESTY INC",1,"Texas"
"2379",35,"TX","AKAR INTERNATIONAL INC",1,"Texas"
"2380",35,"TX","R&J INTERNATIONAL COMPANY, INC",1,"Texas"
"2381",35,"VA","AGRIDULCE LLC",1,"Virginia"
"2382",35,"VA","KARMA HEALTHY FOODS LLC",1,"Virginia"
"2383",35,"WA","JG USA INVESTMENT INC",1,"Washington"
"2384",37,"CA","UTILITY TREE SERVICE LLC",2,"California"
"2385",37,"CA","THE RIVIERA GOLF TENNIS, INC",1,"California"
"2386",37,"ID","SYNSCAPES OF IDAHO, LLC",1,"Idaho"
"2387",37,"NC","QUAIL HOLLOW COUNTRY CLUB",1,"North Carolina"
"2388",37,"NY","GLEN HEAD COUNTRY CLUB, INC",2,"New York"
"2389",37,"VA","ROBERT TRENT JONES GOLF CLUB, INC",1,"Virginia"
"2390",39,"AL","SOUTHERN ATHLETIC CLUB, LLC",2,"Alabama"
"2391",39,"AL","TROY UNIVERSITY",1,"Alabama"
"2392",39,"AZ","MESA BASEBALL LLC",2,"Arizona"
"2393",39,"CA","ABILITIES RECOVERY CENTER",1,"California"
"2394",39,"CO","ASPEN SKIING COMPANY",1,"Colorado"
"2395",39,"CT","STAMFORD YACHT CLUB",2,"Connecticut"
"2396",39,"DC","THE BRITLEYS FOR TODDLERS",1,"District of Columbia"
"2397",39,"FL","MDM BRICKELL HOTEL GROUP LTD",3,"Florida"
"2398",39,"FL","CANAS TENNIS ACADEMY",1,"Florida"
"2399",39,"FL","NAIL PASSION LLC",1,"Florida"
"2400",39,"ID","ALZAR SCHOOL INC",1,"Idaho"
"2401",39,"IL","MORTON COLLEGE",1,"Illinois"
"2402",39,"IN","MASTER YOO'S WORLD CLASS TAE KWON DO, INC",1,"Indiana"
"2403",39,"KS","CHALLENGER SPORTS CORP",2,"Kansas"
"2404",39,"MA","AGASSIZ BALDWIN COMMUNITY",1,"Massachusetts"
"2405",39,"ME","STATE YOUNG MEN'S CHRISTIAN ASSOCIATION OF MAINE",2,"Maine"
"2406",39,"MT","MOUNTAIN SKY GUEST RANCH LLC",2,"Montana"
"2407",39,"MT","TANYA'S DANCE COMPANY, LLC",1,"Montana"
"2408",39,"NH","SOUTHERN DISTRICT YMCA",2,"New Hampshire"
"2409",39,"NM","ANGEL FIRE RESORT OPERATIONS, LLC",1,"New Mexico"
"2410",39,"OH","BEACON ORTHOPAEDIC PARTNERS MSO, LLC",3,"Ohio"
"2411",39,"OH","BOWLING GREEN STATE UNIVERSITY",1,"Ohio"
"2412",39,"OH","THE OHIO UNIVERSITY",1,"Ohio"
"2413",39,"OR","TAMARACK RANCH LLC",1,"Oregon"
"2414",39,"PA","INTERNATIONAL SPORTS TRAINING CAMP",2,"Pennsylvania"
"2415",39,"PA","20 CLARKE RD, LLC",1,"Pennsylvania"
"2416",39,"PA","THIEL COLLEGE",1,"Pennsylvania"
"2417",39,"TX","TEXAS LIONS CAMP, INC",3,"Texas"
"2418",39,"VA","1265 FITNESS, LLC",1,"Virginia"
"2419",39,"VT","THE PRESIDENT FELLOWS OF MIDDLEBURY COLLEGE",1,"Vermont"
"2420",39,"VT","THE UNIVERSITY OF VERMONT",1,"Vermont"
"2421",41,"AK","ASHOKG LLC",1,"Alaska"
"2422",41,"AL","ADTRAN, INC",1,"Alabama"
"2423",41,"AL","AM/NS CALVERT LLC",1,"Alabama"
"2424",41,"AL","JT HOLDINGS, INC",1,"Alabama"
"2425",41,"AL","KRONOSPAN LLC",1,"Alabama"
"2426",41,"AL","TRINOVA, INC",1,"Alabama"
"2427",41,"AR","ACXIOM LLC",1,"Arkansas"
"2428",41,"AZ","ASML US, LLC",13,"Arizona"
"2429",41,"AZ","ASML US, LP",10,"Arizona"
"2430",41,"AZ","AXON ENTERPRISE, INC",3,"Arizona"
"2431",41,"AZ","MICROCHIP TECHNOLOGY INC",3,"Arizona"
"2432",41,"AZ","GODADDY.COM, LLC",2,"Arizona"
"2433",41,"CA","CISCO SYSTEMS, INC",95,"California"
"2434",41,"CA","HCL AMERICA, INC",87,"California"
"2435",41,"CA","GOOGLE LLC",64,"California"
"2436",41,"CA","CADENCE DESIGN SYSTEMS, INC",60,"California"
"2437",41,"CA","SALESFORCE.COM, INC",59,"California"
"2438",41,"CO","HP INC",3,"Colorado"
"2439",41,"CO","ADVANCED ENERGY INDUSTRIES, INC",2,"Colorado"
"2440",41,"CO","ORICA USA INC",2,"Colorado"
"2441",41,"CO","PROPELLER AERO INC",2,"Colorado"
"2442",41,"CO","TRIMBLE MAPS INC",2,"Colorado"
"2443",41,"CT","CAPULA INVESTMENT US LP",4,"Connecticut"
"2444",41,"CT","711 SEVEN ELEVEN",2,"Connecticut"
"2445",41,"CT","AQR CAPITAL MANAGEMENT, LLC",2,"Connecticut"
"2446",41,"CT","BRISTOL, INC",2,"Connecticut"
"2447",41,"CT","D.S. BARON YOUNG LLC",2,"Connecticut"
"2448",41,"DC","AFINITI, INC",1,"District of Columbia"
"2449",41,"DC","LINCOLN HOLDINGS LLC",1,"District of Columbia"
"2450",41,"DC","OMRON ROBOTICS AND SAFETY TECHNOLOGIES, INC",1,"District of Columbia"
"2451",41,"DC","SAVESOLAR CORPORATION INC",1,"District of Columbia"
"2452",41,"DE","GENE UNIVERSAL INC",4,"Delaware"
"2453",41,"DE","AQUA SCIENCE LLC",3,"Delaware"
"2454",41,"DE","ASTRAZENECA PHARMACEUTICALS LP",1,"Delaware"
"2455",41,"FL","BUNGE LATIN AMERICA, LLC",5,"Florida"
"2456",41,"FL","SIEMENS ENERGY, INC",5,"Florida"
"2457",41,"FL","METROHM USA, INC",3,"Florida"
"2458",41,"FL","BUSINESS INFORMATION SYSTEMS, INC",2,"Florida"
"2459",41,"FL","MIANSAI INC",2,"Florida"
"2460",41,"GA","ONETRUST LLC",5,"Georgia"
"2461",41,"GA","VALUELABS, INC",3,"Georgia"
"2462",41,"GA","AMERICAN SERVICES GROUP LLC",2,"Georgia"
"2463",41,"GA","BRUEL KJAER NORTH AMERICA, INC",2,"Georgia"
"2464",41,"GA","ELSEVIER, INC",2,"Georgia"
"2465",41,"IA","S&W AGENCY, INC",1,"Iowa"
"2466",41,"ID","VTCU CORPORATION",1,"Idaho"
"2467",41,"IL","JPMORGAN CHASE CO",13,"Illinois"
"2468",41,"IL","CITADEL SECURITIES AMERICAS LLC",7,"Illinois"
"2469",41,"IL","INVENERGY LLC",4,"Illinois"
"2470",41,"IL","AKUNA CAPITAL LLC",3,"Illinois"
"2471",41,"IL","SIEMENS INDUSTRY, INC",3,"Illinois"
"2472",41,"IN","CORE BTS, INC",3,"Indiana"
"2473",41,"IN","APPIRIO INC",1,"Indiana"
"2474",41,"IN","CORNERSTONE ENVIRONMENTAL HEALTH AND SAFETY, INC",1,"Indiana"
"2475",41,"IN","CORNERSTONE ENVIRONMENTAL, HEALTH AND SAFETY, INC",1,"Indiana"
"2476",41,"IN","GYANSYS INC",1,"Indiana"
"2477",41,"KS","GRUNDFOS PUMPS CORPORATION",1,"Kansas"
"2478",41,"KS","POWER FLAME, INC",1,"Kansas"
"2479",41,"KS","PROCOPY, INC",1,"Kansas"
"2480",41,"KS","TVH PARTS CO",1,"Kansas"
"2481",41,"KY","BALLUFF, INC",1,"Kentucky"
"2482",41,"KY","JOHN HART USA INC",1,"Kentucky"
"2483",41,"LA","EXEMPT ME NOW INC",2,"Louisiana"
"2484",41,"LA","ADVANCE PRODUCTS SYSTEMS, INC",1,"Louisiana"
"2485",41,"LA","INTRALOX, L.L.C",1,"Louisiana"
"2486",41,"LA","VIDALIA INDUSTRIAL FACILITIES LLC",1,"Louisiana"
"2487",41,"MA","THE MATHWORKS, INC",28,"Massachusetts"
"2488",41,"MA","ECLINICALWORKS LLC",15,"Massachusetts"
"2489",41,"MA","COMSOL, INC",14,"Massachusetts"
"2490",41,"MA","AKAMAI TECHNOLOGIES, INC",13,"Massachusetts"
"2491",41,"MA","ASPEN TECHNOLOGY, INC",7,"Massachusetts"
"2492",41,"MD","GEA SYSTEMS NORTH AMERICA LLC",2,"Maryland"
"2493",41,"MD","OPEN TEXT INC",2,"Maryland"
"2494",41,"MD","REMOTE TIGER, INC",2,"Maryland"
"2495",41,"MD","ROHDE SCHWARZ USA, INC",2,"Maryland"
"2496",41,"MD","THALES DIS CPL USA, INC",2,"Maryland"
"2497",41,"ME","NYLE SYSTEMS LLC",1,"Maine"
"2498",41,"MI","NMB TECHNOLOGIES CORPORATION",4,"Michigan"
"2499",41,"MI","DATAMATICS GLOBAL SERVICES INC",3,"Michigan"
"2500",41,"MI","KPIT TECHNOLOGIES, INC",3,"Michigan"
"2501",41,"MI","MARKETING ASSOCIATES, LLC DBA ONEMAGNIFY",3,"Michigan"
"2502",41,"MI","ROBERT BOSCH LLC",3,"Michigan"
"2503",41,"MN","COVIDIEN LP",3,"Minnesota"
"2504",41,"MN","BUHLER INC",2,"Minnesota"
"2505",41,"MN","BEST BUY CO., INC",1,"Minnesota"
"2506",41,"MN","FOSTER KLIMA COMPANY",1,"Minnesota"
"2507",41,"MN","MEDTRONIC, INC",1,"Minnesota"
"2508",41,"MO","THE BOEING COMPANY",2,"Missouri"
"2509",41,"MO","WEIR PUMP VALVE SOLUTIONS, INC",2,"Missouri"
"2510",41,"MO","ACLARA TECHNOLOGIES, LLC",1,"Missouri"
"2511",41,"MO","ANHEUSER-BUSCH COMMERCIAL STRATEGY, LLC",1,"Missouri"
"2512",41,"MO","BURNS MCDONNELL ENGINEERING COMPANY, INC",1,"Missouri"
"2513",41,"NC","INTERNATIONAL BUSINESS MACHINES CORPORATION",8,"North Carolina"
"2514",41,"NC","MILLENNIUM ADVISORS, LLC",4,"North Carolina"
"2515",41,"NC","NTT AMERICA SOLUTIONS, INC",4,"North Carolina"
"2516",41,"NC","RED HAT, INC",4,"North Carolina"
"2517",41,"NC","CAPTIVE-AIRE SYSTEMS, INC",3,"North Carolina"
"2518",41,"ND","EXECUTIVE AIR TAXI CORPORATION",1,"North Dakota"
"2519",41,"NE","PROKARMA, INC",1,"Nebraska"
"2520",41,"NE","QUALITY PORK INTERNATIONAL, INC",1,"Nebraska"
"2521",41,"NH","MICRODESK, INC",3,"New Hampshire"
"2522",41,"NH","FUJIFILM DIMATIX, INC",2,"New Hampshire"
"2523",41,"NJ","WIPRO LIMITED",24,"New Jersey"
"2524",41,"NJ","L&T TECHNOLOGY SERVICES LIMITED",12,"New Jersey"
"2525",41,"NJ","STANDARD CHARTERED BANK",8,"New Jersey"
"2526",41,"NJ","BNP PARIBAS SECURITIES CORP",7,"New Jersey"
"2527",41,"NJ","NOKIA OF AMERICA CORPORATION",7,"New Jersey"
"2528",41,"NM","FLOW SCIENCE, INC",1,"New Mexico"
"2529",41,"NV","BALLY GAMING INC",1,"Nevada"
"2530",41,"NV","TAIYO AMERICA, INC",1,"Nevada"
"2531",41,"NV","TECH ALLIANCE INC",1,"Nevada"
"2532",41,"NV","TERRA EXPORTS LLC",1,"Nevada"
"2533",41,"NY","BARCLAYS CAPITAL INC",10,"New York"
"2534",41,"NY","SG AMERICAS SECURITIES, LLC",8,"New York"
"2535",41,"NY","CREDIT SUISSE SECURITIES (USA) LLC",7,"New York"
"2536",41,"NY","CITIGROUP GLOBAL MARKETS INC",6,"New York"
"2537",41,"NY","CITIBANK, N.A",5,"New York"
"2538",41,"OH","BOYD WATTERSON ASSET MANAGEMENT, LLC",2,"Ohio"
"2539",41,"OH","CLARK-RELIANCE CORPORATION",2,"Ohio"
"2540",41,"OH","DL GLOBAL FUTURES, LLC",2,"Ohio"
"2541",41,"OH","HI-VAC CORPORATION",2,"Ohio"
"2542",41,"OH","JSW STEEL USA OHIO, INC",2,"Ohio"
"2543",41,"OK","ORAL ROBERTS UNIVERSITY",2,"Oklahoma"
"2544",41,"OK","SULZER CHEMTECH USA INC",2,"Oklahoma"
"2545",41,"OK","MUSKET CORPORATION",1,"Oklahoma"
"2546",41,"OR","URBAN AIRSHIP, INC",3,"Oregon"
"2547",41,"OR","BIOTRONIK, INC",1,"Oregon"
"2548",41,"OR","EMERGING ACQUISITIONS, LLC",1,"Oregon"
"2549",41,"OR","INNOVYZE, INC",1,"Oregon"
"2550",41,"OR","NERDPINE SOLUTIONS LLC",1,"Oregon"
"2551",41,"PA","PHOENIX CONTACT USA, INC",6,"Pennsylvania"
"2552",41,"PA","ANSYS, INC",5,"Pennsylvania"
"2553",41,"PA","SAP AMERICA, INC",5,"Pennsylvania"
"2554",41,"PA","AFILIAS USA, INC",2,"Pennsylvania"
"2555",41,"PA","ARIBA, INC",2,"Pennsylvania"
"2556",41,"RI","EMBRACE HOME LOANS, INC",1,"Rhode Island"
"2557",41,"RI","YOUR HEAVEN LLC",1,"Rhode Island"
"2558",41,"SC","3D SYSTEMS, INC",1,"South Carolina"
"2559",41,"SC","GUIDELINE GEO AMERICAS, INC",1,"South Carolina"
"2560",41,"SC","HUBBELL POWER SYSTEMS, INC",1,"South Carolina"
"2561",41,"SC","NORTH AMERICAN RESCUE, LLC",1,"South Carolina"
"2562",41,"SC","RTR GROUP, INC",1,"South Carolina"
"2563",41,"TN","UBS SECURITIES LLC",11,"Tennessee"
"2564",41,"TN","BRIDGESTONE AMERICAS, INC",3,"Tennessee"
"2565",41,"TN","BUCKMAN LABORATORIES, INC",2,"Tennessee"
"2566",41,"TN","EASTMAN CHEMICAL COMPANY",2,"Tennessee"
"2567",41,"TN","MAYEKAWA USA., INC",2,"Tennessee"
"2568",41,"TX","COGNIZANT TECHNOLOGY SOLUTIONS US CORP",55,"Texas"
"2569",41,"TX","INFOSYS LIMITED",38,"Texas"
"2570",41,"TX","SECURONIX, INC",23,"Texas"
"2571",41,"TX","EMC CORPORATION",18,"Texas"
